id;symbol;date;close
13081;IBM;07.06.2019;133.31
13082;IBM;10.06.2019;134.74
13083;IBM;11.06.2019;135.95
13084;IBM;12.06.2019;134.87
13085;IBM;13.06.2019;135.76
13086;IBM;14.06.2019;135.15
13087;IBM;17.06.2019;134.95
13088;IBM;18.06.2019;136.38
13089;IBM;19.06.2019;137.08
13090;IBM;20.06.2019;138.85
13091;IBM;21.06.2019;139.2
13092;IBM;24.06.2019;139.35
13093;IBM;25.06.2019;138.36
13094;IBM;26.06.2019;138.52
13095;IBM;27.06.2019;138.52
13096;IBM;28.06.2019;137.9
13097;IBM;01.07.2019;139.88
13098;IBM;02.07.2019;140.22
13099;IBM;03.07.2019;141.54
13100;IBM;05.07.2019;141.38
13101;IBM;08.07.2019;140.57
13102;IBM;09.07.2019;139.33
13103;IBM;10.07.2019;140.47
13104;IBM;11.07.2019;141.24
13105;IBM;12.07.2019;142.74
13106;IBM;15.07.2019;143.32
13107;IBM;16.07.2019;143.53
13108;IBM;17.07.2019;143.07
